
 10
  0 999  50 999  90   5  65 117  73 106
999   0 999  10  16 999  13  25   9  20
 50 999   0  26  80  37  85  65  65 999
999  10  26   0 999  41  29   9  13 999
 90  16  80 999   0  53   5   9   1   4
  5 999  37  41  53   0  36  74  40  65
 65  13  85  29   5  36   0  26 999  17
117  25  65   9   9  74  26   0  10   1
 73   9  65  13   1  40 999  10   0   5
106  20 999 999   4  65  17   1   5   0
 
  0   4   4   3   6   9   8   4   4   3
  4   0   3   1   1   8   1   3   9   2
  4   3   0   6   2   2   5   2   6   4
  3   1   6   0   0   5   4   4   6   8
  6   1   2   0   0   5   6   9   8   4
  9   8   2   5   5   0   3   7   4   4
  8   1   5   4   6   3   0   2   1   1
  4   3   2   4   9   7   2   0   1   5
  4   9   6   6   8   4   1   1   0   6
  3   2   4   8   4   4   1   5   6   0
 
  7   4   7   0   3   7   1   1   6   9
  4   2   9   9   8   4   2   7   3   4
  7   3   9   2   3   6   1   0   8   6
  7   2   9   5   7   2   9   5   3   9
  8   1   1   0   5   2   8   8   6   5
  6   7   4   1   8   6   9   1   8   0
  4   0   0   9   7   5   6   7   6   0
  8   6   2   9   6   4   7   9   4   0
  5   3   9   2   7   5   6   5   5   9
  0   2   2   2   5   5   0   0   6   5
